,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
14,89.55747715632121,3.758444382250868,1.8614606857299805,0.12305878893470393,True,10,auto,2,5,2000,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 2000, 'random_state': 16}",0.9752679307502061,0.9793899422918384,0.9707216494845361,0.9751265075088602,0.003540228377584022,427
15,24.57202426592509,5.630100252554942,0.6477851867675781,0.19649857973835003,True,10,auto,2,10,500,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 16}",0.9752679307502061,0.9785655399835119,0.9715463917525773,0.9751266208287651,0.0028672968503896316,399
16,50.89721210797628,6.129799032031413,0.9136656125386556,0.04241112017363587,True,10,auto,2,10,1000,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000, 'random_state': 16}",0.9748557295960428,0.9785655399835119,0.9711340206185567,0.9748517633993705,0.00303390637253505,487
17,82.46765279769897,1.562895089805199,1.8706451257069905,0.13679269160965435,True,10,auto,2,10,2000,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 2000, 'random_state': 16}",0.9752679307502061,0.9781533388293487,0.9711340206185567,0.9748517633993705,0.0028806947638854255,487
18,23.976951996485393,4.048580101384782,0.4933172861735026,0.06476566907882915,True,10,auto,4,2,500,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 16}",0.9748557295960428,0.9793899422918384,0.9711340206185567,0.9751265641688126,0.0033759022688456897,417
19,38.98249936103821,5.26215057217284,0.9367330074310303,0.12000835517562906,True,10,auto,4,2,1000,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 16}",0.9748557295960428,0.9785655399835119,0.9711340206185567,0.9748517633993705,0.00303390637253505,487
20,76.23758999506633,5.27685681048838,1.9980499744415283,0.21563572484943205,True,10,auto,4,2,2000,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 2000, 'random_state': 16}",0.9752679307502061,0.9789777411376752,0.9715463917525773,0.9752640212134862,0.0030338369418067357,351
21,19.65718952814738,0.719181506993045,0.4734962781270345,0.03949699333527517,True,10,auto,4,5,500,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500, 'random_state': 16}",0.9748557295960428,0.9793899422918384,0.9711340206185567,0.9751265641688126,0.0033759022688456897,417
22,35.139740308125816,0.42938365867922035,0.8861492474873861,0.04277762661706692,True,10,auto,4,5,1000,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000, 'random_state': 16}",0.9748557295960428,0.9785655399835119,0.9711340206185567,0.9748517633993705,0.00303390637253505,487
23,71.50784953435262,3.322123826015664,1.8382846514383953,0.06832231191038961,True,10,auto,4,5,2000,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 2000, 'random_state': 16}",0.9752679307502061,0.9789777411376752,0.9715463917525773,0.9752640212134862,0.0030338369418067357,351
24,19.323726415634155,1.1355206306233794,0.4787011941274007,0.019621992518507117,True,10,auto,4,10,500,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 16}",0.9736191261335532,0.9777411376751854,0.9723711340206186,0.9745771326097857,0.0022945685315389182,513
25,39.411978006362915,2.7120222969584717,1.02852996190389,0.13601709362462283,True,10,auto,4,10,1000,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000, 'random_state': 16}",0.9744435284418796,0.9793899422918384,0.9731958762886598,0.9756764490074593,0.00267478139339837,141
26,78.78495931625366,4.308820457200311,2.203409115473429,0.16438787086793102,True,10,auto,4,10,2000,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 2000, 'random_state': 16}",0.9740313272877164,0.9789777411376752,0.9727835051546392,0.9752641911933436,0.00267483394010836,313
27,19.47280216217041,1.173648529338605,0.5892444451649984,0.1615314881754426,True,10,sqrt,1,2,500,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 16}",0.9760923330585326,0.9802143446001649,0.9703092783505155,0.975538652003071,0.004062635137105685,251
28,38.69412541389465,1.8151704893843916,0.8906622727711996,0.06726772560177086,True,10,sqrt,1,2,1000,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 16}",0.9752679307502061,0.9810387469084914,0.9711340206185567,0.975813566092418,0.004061952663816895,127
29,79.4670717716217,6.165740459084651,1.8591231505076091,0.18578596156382207,True,10,sqrt,1,2,2000,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000, 'random_state': 16}",0.9756801319043693,0.9810387469084914,0.9715463917525773,0.9760884235218127,0.0038859771945769293,55
30,20.33404763539632,1.0193324772350485,0.5068936347961426,0.047259231766767176,True,10,sqrt,1,5,500,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500, 'random_state': 16}",0.9756801319043693,0.9798021434460017,0.971958762886598,0.975813679412323,0.0032034388660280334,95
31,36.88381393750509,2.303245513648594,0.8961658477783203,0.022653139472858953,True,10,sqrt,1,5,1000,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000, 'random_state': 16}",0.9752679307502061,0.9802143446001649,0.971958762886598,0.975813679412323,0.0033923481109694262,95
32,77.48707548777263,0.9296764341120313,1.9261406262715657,0.05768057118529235,True,10,sqrt,1,5,2000,16,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 2000, 'random_state': 16}",0.9744435284418796,0.9798021434460017,0.9711340206185567,0.9751265641688126,0.003571553508033396,417
